employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,stock_option_level,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,commute_minutes,overtime_hours_per_week,business_travel_days_per_year,training_hours,manager_support_score,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
3808,30,Female,Divorced,Masters,Operations,Program Manager,2,5402,0,14.4,6.6,10,0.8,2,Hybrid,14,2.8,21,40,5.4,5.2,6.3,6.3,3,8.2,TRUE,6.5,No
3809,39,Female,Married,Bachelors,Customer Support,Customer Success Manager,5,7019,2,12.7,8.9,9.1,0.4,0,Hybrid,21,9.3,8,32,3.9,5.4,4.6,5.6,3,7.3,TRUE,6.2,Yes
3810,39,Male,Married,Masters,Customer Support,Support Team Lead,4,5832,2,7.7,11.3,18.8,4.8,2,Remote,3,2.3,3,29,10,2.8,8.2,7.7,4,9.1,FALSE,7.7,No
3811,47,Female,Married,Bachelors,Engineering,Data Engineer,4,10111,2,12,7.3,14.6,3.7,4,Onsite,22,2.8,8,32,6,4.2,5.1,6.2,4,7.1,TRUE,4.1,No
3812,36,Male,Married,Bachelors,Customer Support,Support Team Lead,2,4055,2,10.1,5.6,9.9,5.6,1,Remote,7,4.9,1,35,7,2.8,6.4,7.9,3,7,TRUE,7.1,No
3813,33,Male,Single,PhD,Engineering,Software Engineer,1,4684,0,11.4,1.9,13,0.4,6,Hybrid,33,6.8,7,24,6.7,4.3,6.4,6.4,3,8.5,TRUE,8.4,No
3814,38,Female,Single,Bachelors,Engineering,Software Engineer,2,6230,0,7.1,6.2,15.2,4.6,3,Onsite,40,9.7,6,26,7.5,5.7,4.6,6,4,6,TRUE,4.2,No
3815,47,Female,Single,Masters,Sales,Sales Manager,5,11768,1,13,9.6,16.6,1.5,3,Hybrid,45,3.4,21,20,5.6,3.9,5.6,5.8,4,9.5,FALSE,4.4,No
3816,43,Male,Married,Bachelors,Sales,Account Executive,2,5056,2,12.9,3.4,10.8,0.7,2,Remote,4,6.6,21,20,7.7,5.8,5.7,6.4,3,5.6,FALSE,6.3,No
3817,34,Female,Married,High School,Customer Support,Support Specialist,4,5960,1,8.7,5.3,12.4,5.3,0,Hybrid,11,8.9,3,12,9.4,3.3,6.8,5,4,7.9,TRUE,6.4,No
3818,40,Female,Married,Bachelors,Sales,Sales Development Rep,5,13356,2,8.5,12.4,18.2,1.7,2,Onsite,20,8.1,28,17,5.1,4.2,7.5,6,3,7.2,TRUE,5.6,No
3819,46,Female,Married,Bachelors,Sales,Account Executive,2,5373,2,10.9,4,10.7,3.4,2,Remote,5,9.2,19,18,5.9,5.4,6,6.6,3,6.5,FALSE,7,No
3820,21,Female,Single,Bachelors,Human Resources,HR Business Partner,2,3178,0,15,0,1,0,4,Hybrid,52,5.9,4,17,6.1,3.6,6.3,6.3,4,10,TRUE,5.2,No
3821,26,Male,Single,Masters,Research & Development,Product Researcher,2,4775,2,13.6,1.2,2.8,1.2,0,Onsite,12,0.2,6,36,4.5,4.3,5.9,7.4,3,8.6,TRUE,5.1,No
3822,28,Female,Single,Bachelors,Sales,Account Executive,2,4649,0,11,6.5,8,1.4,2,Hybrid,3,10.3,26,39,5.5,2.7,6.1,5.4,3,8.7,TRUE,3.1,No
3823,29,Male,Married,Bachelors,Customer Support,Support Team Lead,2,4579,1,10.6,5.6,9,5.6,1,Hybrid,36,3.2,3,38,9.9,3.9,6.3,6.3,3,7.6,TRUE,7.4,No
3824,44,Female,Single,Bachelors,Operations,Program Manager,4,7447,1,12.3,8,14.7,1.9,2,Onsite,26,5.6,25,4,7.1,2.7,8.9,6.7,4,10,TRUE,4.2,No
3825,38,Male,Married,Masters,Marketing,Marketing Specialist,3,7386,0,13.1,6,9.8,2.4,1,Onsite,15,2.9,4,26,10,2,9.1,8,3,8.6,TRUE,4.4,No
3826,48,Male,Single,Bachelors,Operations,Program Manager,5,13727,2,11.2,14.2,22.8,3.3,3,Onsite,57,14.9,24,16,9.7,5.4,6.6,4.7,3,6.3,FALSE,1,No
3827,31,Male,Single,Bachelors,Marketing,Marketing Specialist,2,3880,1,13.2,5,7.1,0,0,Remote,0,4.6,9,14,4.7,3.6,5.2,8.8,4,8.1,TRUE,4.9,No
3828,34,Female,Single,Masters,Operations,Operations Manager,3,6576,0,7.5,6.3,14,3.1,3,Remote,3,2.4,22,28,7,2.3,7.5,8.8,4,9.2,FALSE,4.7,No
3829,34,Female,Single,Bachelors,Sales,Sales Development Rep,4,7748,2,12.1,11.5,14,2.5,0,Hybrid,3,7.3,31,6,7.2,3.7,6.1,6.3,4,9.3,FALSE,4.2,Yes
3830,31,Female,Married,Masters,Marketing,Content Strategist,1,2796,1,12.7,4.3,11,1.4,1,Onsite,43,9.6,10,21,10,3.3,6.8,7.4,3,7.4,FALSE,2.7,No
3831,37,Female,Married,Masters,Engineering,Software Engineer,1,3926,1,16.1,4.7,12.6,0.3,2,Remote,5,6.9,7,0,3.5,4.9,4,6.3,3,7.2,TRUE,4.1,Yes
3832,40,Male,Married,Masters,Sales,Sales Development Rep,2,6051,0,5.5,8.4,13,6,1,Hybrid,38,5.2,20,20,6.3,4.1,4.8,6.9,4,10,FALSE,7.2,No
3833,42,Male,Married,Bachelors,Research & Development,Product Researcher,3,10095,1,9.7,6.8,15.1,1.3,3,Hybrid,40,3.4,7,19,2.7,2.4,4.3,6.9,3,9.7,FALSE,5.6,No
3834,42,Female,Single,Masters,Finance,Finance Manager,4,11141,2,16.3,11.4,20.1,2,3,Hybrid,30,6.1,5,38,7.7,3.1,7.8,6.4,2,7.3,TRUE,4.8,No
3835,39,Female,Divorced,Bachelors,Finance,Financial Analyst,2,5050,1,12.1,6,13.1,2,1,Onsite,30,7.1,7,17,5.5,4,5.4,6.6,3,7.8,TRUE,4.5,No
3836,41,Female,Single,Masters,Sales,Account Executive,5,9843,2,11.2,10,18.5,2.3,2,Hybrid,17,4.9,29,21,8.5,2.8,6,6.4,3,8.5,TRUE,4.3,No
3837,31,Male,Single,Masters,Finance,Finance Manager,3,7661,0,11.3,10,11,1.7,3,Hybrid,37,5.4,6,17,7.8,1.9,8.1,7,4,9.8,TRUE,6.5,No
3838,55,Female,Married,Masters,Engineering,Software Engineer,4,10166,2,12,6.6,9.7,0.4,1,Onsite,14,1.5,5,45,7.2,2,9.3,6,5,9,TRUE,2.9,No
3839,30,Male,Married,Bachelors,Sales,Sales Manager,2,6458,0,17.2,0,9.6,0,4,Onsite,46,6.7,24,25,6.8,3.8,8.6,4.6,4,9.6,TRUE,7.6,Yes
3840,31,Male,Single,High School,Research & Development,Product Researcher,2,4023,0,9.9,4.4,11,3.1,3,Onsite,47,9.6,7,19,8.8,5.5,6.8,5.2,4,8,TRUE,2.8,No
3841,43,Female,Single,Bachelors,Operations,Program Manager,2,5488,3,4.5,3.6,6.3,1,2,Hybrid,25,17.6,18,24,6.4,5.5,6.7,4.5,4,6.6,TRUE,4.2,No
3842,40,Male,Married,PhD,Sales,Account Executive,3,7520,0,16.3,7.8,10,1,0,Onsite,41,9.6,25,38,8.6,5.5,7.1,5.7,4,7.4,FALSE,8,No
3843,33,Female,Married,Masters,Human Resources,Recruiter,2,5111,1,9.6,6,13,0.6,3,Hybrid,64,3.4,8,4,3.9,4.8,4.2,5,4,8.4,FALSE,3,Yes
3844,38,Male,Married,Bachelors,Sales,Account Executive,1,4235,0,11.9,3.7,14.6,3,2,Hybrid,14,4,23,13,6,2,6.7,7.8,4,9.3,TRUE,6,No
3845,27,Male,Married,Masters,Operations,Program Manager,2,3770,0,7.6,1.1,7,1,2,Onsite,21,3.8,21,16,9.1,3.1,9.5,7,4,10,TRUE,6,No
3846,42,Male,Married,Masters,Sales,Account Executive,3,5886,0,14,6.9,11.3,1.7,1,Remote,6,6.7,22,27,5.4,4.2,7.8,6.6,4,10,TRUE,7.5,No
3847,36,Female,Married,Bachelors,Customer Support,Support Team Lead,2,4006,1,11.1,5.3,13.2,3,3,Onsite,24,10.8,8,24,4.4,8,4.8,4.9,3,7.3,TRUE,5.9,No
3848,55,Male,Married,High School,Research & Development,R&D Manager,4,10035,1,7.7,8.4,18.2,2.1,3,Onsite,58,3.5,8,18,6.3,3.6,6.9,6.2,4,8.4,TRUE,1.1,No
3849,47,Female,Married,Bachelors,Operations,Operations Manager,4,7185,2,11.2,8.3,14.5,0.9,1,Hybrid,23,7.6,27,22,3.8,4.2,6.3,5.8,4,7.7,FALSE,3.4,No
3850,42,Male,Single,PhD,Engineering,Data Engineer,4,12563,3,17.5,11.5,11.5,1.1,0,Onsite,33,1.5,4,18,8.8,2.4,6.9,5.7,4,8.6,TRUE,4.6,No
3851,46,Male,Divorced,Masters,Sales,Sales Manager,4,6154,1,13.6,6.1,10.7,1.8,2,Onsite,29,29.2,21,6,6.8,7.1,6.5,3.8,3,7.9,FALSE,2.7,Yes
3852,41,Female,Married,High School,Sales,Account Executive,5,8153,1,14.4,12.3,21,4.7,3,Onsite,15,6.3,25,10,5.4,2.8,5.5,7,4,7.5,FALSE,4.2,Yes
3853,38,Prefer not to say,Married,Bachelors,Sales,Account Executive,5,8288,2,8.8,12,15,0.3,1,Hybrid,71,12.2,20,22,3.9,7,4.9,4.1,3,8.2,FALSE,2.4,Yes
3854,31,Male,Married,Bachelors,Engineering,QA Engineer,2,6314,0,6.3,6.4,10.1,3.9,0,Hybrid,51,6,2,30,7.7,4,8.4,6.5,4,8.7,TRUE,4.7,No
3855,37,Female,Married,Masters,Finance,Financial Analyst,1,3999,0,7,3.9,5.6,0.8,0,Onsite,30,6.2,6,13,7.3,6.2,4.1,6.5,3,9.6,FALSE,6.7,No
3856,23,Male,Married,Bachelors,Sales,Account Executive,2,4887,1,13.2,2,3,1.9,2,Onsite,24,7.8,23,32,9.2,4.2,7.8,5.7,4,10,FALSE,4.2,No
3857,41,Female,Married,Masters,Engineering,Engineering Manager,5,17969,3,9.3,8.6,20.2,1.6,2,Hybrid,60,4.5,6,0,9.4,4.4,7.1,6.2,4,7,TRUE,1,No
3858,42,Male,Divorced,Masters,Research & Development,Research Scientist,2,6805,0,18.7,3.9,13,1,4,Onsite,17,9.5,4,30,5.9,4.7,6.4,3.1,4,7.9,TRUE,1.4,Yes
3859,30,Male,Married,Masters,Engineering,Software Engineer,4,12100,2,14,9,10,0.9,2,Onsite,21,4,6,7,3.6,4.4,6.2,7.6,4,8.9,TRUE,1,No
3860,34,Male,Single,Bachelors,Research & Development,R&D Manager,3,5970,1,15.3,10.2,9.8,2.1,0,Hybrid,31,8.5,4,13,5,1.7,7,6.6,4,7.2,FALSE,3.8,No
3861,43,Male,Married,PhD,Engineering,Engineering Manager,4,14409,1,12.4,8.6,19.7,0.8,4,Hybrid,45,3.3,2,30,5.9,3.6,6.5,6.5,4,7.1,TRUE,3.9,No
3862,49,Female,Single,PhD,Marketing,Content Strategist,4,9349,1,6.6,9.4,14.5,2.6,1,Onsite,71,4.6,3,21,7.1,4.7,6.4,5.3,4,9,TRUE,4.2,Yes
3863,40,Female,Married,Bachelors,Marketing,Growth Manager,4,7309,3,7.3,9.1,15.4,0.5,0,Hybrid,45,6,7,39,7.5,5.7,5.7,5.6,4,7.6,TRUE,5.8,No
3864,32,Female,Single,Bachelors,Operations,Operations Analyst,2,4049,1,12.9,7.9,12,1.2,1,Onsite,48,12.5,32,8,7.3,5.5,6.3,5.6,3,7.5,FALSE,5.3,No
3865,25,Female,Divorced,Bachelors,Customer Support,Support Team Lead,2,2484,0,21.5,4,5,0.7,0,Onsite,51,9.4,7,27,9.7,3.9,6.4,6.2,3,6.9,TRUE,7.7,No
3866,26,Female,Married,Bachelors,Sales,Sales Development Rep,1,3987,2,10.3,4.7,6,4.2,1,Onsite,20,6.6,26,19,8.1,2.6,7.9,5.9,4,8.7,FALSE,6.3,No
3867,33,Female,Divorced,Bachelors,Operations,Operations Manager,3,5411,0,17.8,10.5,13,0.9,2,Hybrid,69,0.8,29,31,10,1,9.9,8.3,4,7.6,TRUE,5.8,No
3868,32,Male,Married,Masters,Engineering,Data Engineer,2,7208,2,13.4,5.4,12,1.8,5,Onsite,66,3.8,4,37,7.8,4,5.9,6,4,8.7,TRUE,3.9,No
3869,39,Prefer not to say,Married,High School,Engineering,Software Engineer,3,6671,0,16.5,7.1,13.8,0.4,2,Onsite,28,0.8,6,17,9.6,1.7,9.7,6.6,4,7.8,TRUE,3.2,No
3870,34,Male,Married,Bachelors,Sales,Sales Manager,3,7259,1,10.6,7.4,10,1.3,1,Hybrid,30,13.9,23,29,4.9,6.3,5,4.9,2,5.7,TRUE,4.5,No
3871,52,Male,Married,Bachelors,Sales,Sales Development Rep,5,9978,3,15.9,12.9,14.3,2.2,0,Hybrid,31,8.5,21,27,8.9,4.6,9.1,5,4,7.7,FALSE,4.3,No
3872,45,Female,Married,Bachelors,Sales,Account Executive,4,8205,3,14,10.7,15.2,1.7,2,Remote,6,3.8,34,24,7.5,2.2,6.8,6.8,3,5.5,TRUE,3.8,No
3873,48,Male,Married,Bachelors,Sales,Sales Development Rep,3,8030,2,12.2,9.1,13.1,1.9,1,Onsite,33,4.7,27,27,5.8,4.4,7.2,4.7,3,8.4,TRUE,7.6,No
3874,48,Female,Married,Masters,Finance,Accountant,5,11868,2,11.1,13.2,18.6,3.7,3,Hybrid,39,2.8,8,11,5.4,3.1,5.1,6.3,4,9.9,FALSE,5.1,No
3875,37,Male,Married,High School,Engineering,Software Engineer,3,5753,0,4.6,8.1,14.3,6.6,2,Onsite,49,0.3,6,21,6.9,2.4,6.3,6.8,3,8.7,FALSE,4.6,No
3876,44,Female,Single,Masters,Sales,Account Executive,5,11358,1,15.4,9.6,17.8,0.3,3,Hybrid,43,3.2,19,42,7.5,1.9,9.1,6.7,5,9.1,FALSE,3.9,No
3877,35,Female,Single,High School,Sales,Sales Manager,4,7032,2,7.7,10.7,15,2.2,2,Hybrid,52,6.4,20,6,5.2,5.8,5.4,6.2,3,4.7,TRUE,5.4,No
3878,37,Female,Single,PhD,Research & Development,R&D Manager,3,9418,0,15,4.5,9.8,1.2,2,Onsite,56,17.6,10,35,6.3,7.4,4.3,4.5,4,7.6,TRUE,4.3,No
3879,36,Female,Married,PhD,Engineering,Engineering Manager,3,7569,1,10,5.7,7.8,3.2,0,Remote,4,4,5,17,8.4,1.3,10,7.9,4,8.3,TRUE,2.6,No
3880,49,Prefer not to say,Single,Bachelors,Engineering,Software Engineer,2,5468,0,14.4,6.7,9.8,2.3,0,Onsite,49,3.9,6,5,4.8,6.8,6.3,4.7,3,9.4,TRUE,4.6,No
3881,36,Female,Single,Masters,Engineering,Engineering Manager,3,9043,2,9.1,12.1,16,0.6,0,Hybrid,35,3.6,6,21,5.5,3,7.3,7.1,4,7.5,FALSE,1,No
3882,32,Male,Divorced,High School,Operations,Operations Manager,2,4433,0,6.3,6.1,12,6.1,3,Hybrid,28,7.5,17,7,7,5,4.7,5.7,3,8.3,TRUE,5.8,No
3883,55,Female,Married,Masters,Engineering,Engineering Manager,5,15419,1,16.8,10.8,21.5,3.5,3,Remote,7,2.6,8,28,7.7,1.7,8.9,7.1,4,10,TRUE,3.4,No
3884,62,Male,Divorced,Bachelors,Finance,Finance Manager,5,10130,1,14.7,10.4,15.7,1.1,2,Hybrid,21,6.1,5,25,7.6,3.6,7.9,6.4,4,8,FALSE,2.8,No
3885,50,Female,Married,Bachelors,Operations,Program Manager,4,7453,2,11.8,7.8,11.2,1.9,0,Onsite,51,8.3,31,25,7.9,4.4,8.6,6.8,4,8.2,TRUE,4.9,No
3886,32,Male,Single,Bachelors,Engineering,Engineering Manager,3,8880,0,14.8,11,12,1.8,0,Hybrid,25,7.4,10,35,6.4,3,7.8,6.4,4,9.7,FALSE,4.4,No
3887,34,Male,Married,Bachelors,Customer Support,Support Specialist,2,3258,2,12.7,7.2,6.7,1,1,Onsite,38,3.7,6,12,6.6,3.7,7.6,7.3,3,8.6,TRUE,10,No
3888,29,Male,Married,Masters,Research & Development,Product Researcher,2,6732,0,12.8,6.6,9,3.1,1,Hybrid,46,6.7,9,33,4.1,4,4,4.5,3,9.1,TRUE,3.7,Yes
3889,21,Male,Single,Masters,Engineering,Software Engineer,2,7163,1,10.7,0,1,0,2,Onsite,18,5.9,6,8,4.9,3.7,6.4,6.7,3,7.9,TRUE,5.1,No
3890,35,Prefer not to say,Single,Bachelors,Sales,Sales Development Rep,2,5965,1,14.7,5.7,9.2,2.5,1,Hybrid,34,6.8,26,21,5,3.9,5.9,7.2,4,10,TRUE,7.2,No
3891,24,Female,Single,Bachelors,Human Resources,HR Manager,2,5783,2,11.2,3,4,2.3,1,Onsite,29,6.3,7,37,4.1,5.2,3.6,5.2,3,8,FALSE,6.4,Yes
3892,48,Male,Married,Masters,Sales,Sales Manager,5,10226,3,18.2,9.6,15.6,1.3,2,Remote,2,7.6,21,18,5.9,2.6,8.9,6.1,3,7.4,FALSE,4.8,No
3893,42,Female,Single,Bachelors,Customer Support,Support Team Lead,5,8119,1,10.5,9.7,13.1,0,1,Onsite,60,5.9,7,15,6.8,5.5,7.6,6.5,3,7.3,FALSE,6.4,Yes
3894,33,Male,Single,High School,Research & Development,Research Scientist,2,5300,0,14.1,3.2,13,0.7,4,Onsite,33,4.9,5,34,9,2.6,9,6.1,3,7.3,TRUE,5.3,No
3895,26,Female,Divorced,Bachelors,Marketing,Content Strategist,2,4377,0,16.4,3.8,6,0,3,Remote,3,4,9,6,8.2,3.9,7.5,7.5,4,8.1,FALSE,7.1,No
3896,31,Female,Married,Masters,Operations,Operations Analyst,3,5531,0,15.8,8.8,11,1.3,3,Onsite,9,1.7,23,27,8.2,2.8,8.4,7.3,3,8.7,FALSE,4.7,No
3897,21,Male,Divorced,Bachelors,Engineering,Software Engineer,2,4732,3,7.8,0,1,0,1,Hybrid,35,5.6,6,39,10,1,10,6.1,4,9.3,TRUE,4.3,No
3898,39,Prefer not to say,Single,Bachelors,Operations,Program Manager,4,6706,1,17.9,13.3,19,0.4,2,Remote,2,4.2,27,17,6.6,2.5,8.4,6.8,4,10,TRUE,4.6,No
3899,49,Female,Married,PhD,Engineering,Engineering Manager,5,12476,2,5.2,11.6,16.8,2.9,1,Hybrid,64,7.2,5,11,3.7,5.7,3.4,5.4,3,5.7,TRUE,2.3,No
3900,26,Female,Single,Bachelors,Sales,Account Executive,1,2735,1,10.8,2.6,6,2.5,1,Hybrid,62,11.9,25,39,6,6.4,4.8,4.7,3,8.9,TRUE,5,No
3901,21,Male,Married,Masters,Research & Development,Product Researcher,3,7937,0,14.3,0,1,0,4,Onsite,23,18.4,8,20,4.6,7.6,6.7,6.4,4,7.4,TRUE,3,Yes
3902,51,Prefer not to say,Married,Masters,Engineering,Data Engineer,5,15959,3,13,9,18,0.7,3,Onsite,50,7.3,4,20,7.6,5,6.7,5.3,3,7.9,FALSE,3.7,No
3903,49,Male,Divorced,Bachelors,Customer Support,Support Specialist,4,6651,1,13.8,7.7,12.2,0.8,0,Onsite,15,16.4,4,22,7.4,5.5,6.6,4.1,3,9.3,TRUE,4.4,No
3904,28,Male,Married,Masters,Engineering,QA Engineer,2,5594,1,10.3,7,8,2,3,Remote,7,9.6,8,18,9,4.5,7.5,7.9,3,8.1,TRUE,3.8,No
3905,33,Male,Single,Bachelors,Customer Support,Support Specialist,1,3431,0,13.5,1.4,12.1,1.4,2,Remote,8,8.7,4,18,6.7,3.8,5.7,5.9,4,7.9,FALSE,8,Yes
3906,30,Female,Divorced,Bachelors,Engineering,Data Engineer,2,6072,0,13,6.4,9.1,2.4,1,Hybrid,42,4.2,7,41,9.6,2.9,6,6.6,4,9,FALSE,2.5,No
3907,51,Female,Married,Masters,Engineering,Engineering Manager,5,18297,3,8.1,8.3,20.5,0.9,5,Onsite,13,7,10,28,9.2,3.3,10,6.3,4,7.9,TRUE,2.1,No
3908,39,Female,Married,Bachelors,Engineering,QA Engineer,3,11246,0,10.5,9.5,14.5,3.2,0,Remote,3,9.9,8,22,7.5,4.7,7.4,4.3,3,6,TRUE,5.7,No
3909,33,Male,Married,PhD,Operations,Operations Manager,3,6462,2,11.5,8.3,13,0.9,1,Onsite,5,4.2,24,55,4.2,3.3,6.4,5.8,4,8.9,TRUE,1.2,Yes
3910,37,Male,Single,PhD,Sales,Sales Manager,5,11522,1,3.4,8.4,14.2,5.8,0,Hybrid,28,4.6,29,15,9.6,4.3,7.2,5.7,4,9.6,FALSE,6.1,No
3911,48,Male,Single,Bachelors,Engineering,Engineering Manager,4,10037,2,8.3,10,16.8,2.3,2,Onsite,35,4.1,5,15,7.2,2.4,5.5,8,3,10,TRUE,5,No
3912,49,Male,Married,Bachelors,Operations,Operations Manager,5,9011,2,14.1,11.2,17.4,0.4,1,Onsite,38,11.9,18,3,7.8,3.6,6.4,5.1,4,9.2,TRUE,5.3,No
3913,52,Male,Single,Bachelors,Finance,Accountant,5,11403,2,12.8,15.2,15.6,2.5,0,Hybrid,32,3.2,7,29,5.5,2.9,7.2,7.6,4,9.2,FALSE,4.9,No
3914,30,Male,Single,Masters,Engineering,Data Engineer,2,6626,3,14.4,2.3,7.2,1.3,2,Remote,9,4.5,7,40,6.9,3.6,8.2,6.7,4,9.2,TRUE,4,No
3915,35,Female,Single,Bachelors,Human Resources,HR Business Partner,3,6220,1,16.1,8.1,9,0.4,1,Hybrid,57,7,10,22,7.1,5.2,5.2,5.1,4,10,FALSE,5,No
3916,51,Female,Single,PhD,Marketing,Growth Manager,4,14183,2,8.9,6.3,13.4,3.5,2,Hybrid,35,2.5,7,24,5.7,3.6,4.8,7.6,3,7.3,TRUE,3.7,No
3917,21,Male,Single,Bachelors,Customer Support,Customer Success Manager,3,4135,0,10.8,0,1,0,2,Onsite,38,13.3,11,16,5.5,6.8,5.5,4.4,3,7.3,FALSE,3.9,Yes
3918,44,Male,Single,Masters,Customer Support,Support Specialist,4,6229,1,10.7,8.7,15.4,0.3,3,Hybrid,71,4.4,7,17,7.7,5.2,6.2,6,2,9.4,TRUE,4.6,No
3919,43,Female,Married,Bachelors,Sales,Sales Development Rep,3,6647,2,14.4,9.2,14.1,0.6,2,Onsite,55,6.5,21,30,3.8,5.4,5.5,6.7,4,8.1,FALSE,4.4,No
3920,33,Female,Married,Masters,Human Resources,Recruiter,2,5356,0,9.3,4.4,12.1,4.4,2,Hybrid,38,3.2,3,25,5.3,5.1,7.3,7.3,4,8.9,FALSE,5.1,Yes
3921,46,Male,Divorced,Bachelors,Sales,Sales Manager,5,11017,1,9.6,14.6,22.6,0.8,2,Onsite,29,12.8,28,11,6.7,6.4,6.5,4.9,3,7.8,FALSE,3.8,No
3922,34,Female,Single,Bachelors,Engineering,Software Engineer,2,6412,1,10.2,2.5,12.5,2.5,4,Hybrid,58,9.1,5,34,5.8,4.4,5.2,2.5,3,7.4,FALSE,3.8,Yes
3923,39,Male,Single,Bachelors,Operations,Operations Analyst,3,8713,0,12.1,6.7,17.1,1.9,2,Hybrid,62,2.4,29,19,6.8,3.6,7.4,7.5,4,8.2,FALSE,7.1,No
3924,46,Female,Single,Masters,Operations,Operations Manager,4,7729,3,13.8,8.7,18.8,1.1,4,Remote,5,5,21,35,6,3,8.6,7.7,4,7.5,TRUE,5.5,No
3925,23,Female,Married,Bachelors,Engineering,QA Engineer,2,5298,1,13.1,2,3,1.4,5,Hybrid,30,5.4,7,14,8,2.3,7,6.9,2,6.6,TRUE,4,No
3926,30,Male,Married,Masters,Customer Support,Support Specialist,3,5464,1,14.1,6.3,10,2.9,1,Hybrid,33,7.2,11,22,8.2,4.5,6.3,8.4,4,7.7,FALSE,8.3,No
3927,52,Male,Single,PhD,Customer Support,Support Specialist,3,7027,0,15,9.3,12.3,3.1,0,Hybrid,16,5,7,22,7.6,3.7,7.3,7.5,4,9.5,TRUE,6.6,No
3928,21,Male,Married,Masters,Sales,Sales Development Rep,1,4062,0,13.8,0,1,0,1,Hybrid,26,3.4,23,28,4.3,2.2,7.7,6.4,4,8.5,FALSE,5,No
3929,36,Female,Married,Bachelors,Sales,Sales Manager,2,5486,0,19.1,3.1,11.7,1.6,3,Hybrid,33,8.1,10,27,8,5.7,3.8,5.7,3,7.3,TRUE,5.5,Yes
3930,43,Male,Single,Masters,Engineering,Engineering Manager,4,9284,2,15.5,11.4,17.8,2,2,Hybrid,26,3.9,8,21,7.2,2.6,7.6,6.8,4,9.5,TRUE,6,No
3931,36,Male,Married,Bachelors,Operations,Program Manager,3,5321,0,14.6,9.5,16,0,3,Hybrid,54,1.3,22,5,6.7,3.8,8.7,6.4,5,9,FALSE,4.3,No
3932,21,Female,Married,Bachelors,Engineering,QA Engineer,2,5074,2,10.5,0,1,0,3,Hybrid,61,6.9,5,11,6.3,2,8.5,7,4,5.9,FALSE,4.4,No
3933,49,Female,Married,Bachelors,Customer Support,Support Team Lead,5,6767,3,15,7.3,12.8,0.9,0,Remote,7,6.5,6,27,7.7,1.7,9.5,7.5,5,8.3,TRUE,4.9,No
3934,36,Female,Divorced,Bachelors,Sales,Sales Manager,3,6649,2,13,8.8,16,1.1,4,Onsite,31,6.2,17,0,6.5,4.4,5.9,8.2,4,8.3,FALSE,4.7,No
3935,31,Female,Single,Bachelors,Engineering,Data Engineer,2,5315,0,11,6.2,11,1.5,1,Remote,7,7.8,9,1,5.7,3.5,6.6,5,4,10,TRUE,2.1,No
3936,42,Male,Married,Bachelors,Research & Development,R&D Manager,4,6311,1,12.3,8.4,11.6,1.9,0,Hybrid,43,5.7,6,0,5.3,3.5,6.6,5.6,3,8.2,TRUE,3,No
3937,46,Female,Married,Masters,Customer Support,Customer Success Manager,5,11143,2,6,14.1,20.1,6.3,3,Hybrid,42,6,12,3,4.6,6.2,5.9,5,4,8.5,TRUE,5.8,No
3938,51,Male,Married,High School,Sales,Account Executive,4,7235,2,10.9,11.2,19.2,1.8,2,Hybrid,32,6.5,26,23,4.6,4.6,7.2,5.3,3,8.1,FALSE,6.3,No
3939,36,Non-binary,Married,Masters,Engineering,Data Engineer,1,5390,3,13.7,2.4,13.7,2.4,3,Hybrid,24,8.7,8,38,6,2.1,7.7,7.2,3,8.7,FALSE,4.9,No
3940,47,Male,Single,Masters,Operations,Program Manager,4,8316,2,17.4,10.2,15.4,1.4,2,Onsite,24,1.6,19,26,10,1.7,9.3,5.8,4,8.5,TRUE,4.5,No
3941,40,Non-binary,Single,Masters,Finance,Finance Manager,5,10954,1,9.5,11.4,13.7,1.3,0,Hybrid,32,2,5,20,6.7,4.6,7,6.4,3,7.3,FALSE,4.5,No
3942,43,Female,Single,High School,Customer Support,Customer Success Manager,3,3761,1,9.8,5.6,11.6,2.8,2,Onsite,35,3.5,4,21,6.6,1.5,5.7,8.2,3,7.1,FALSE,10,No
3943,42,Male,Married,PhD,Finance,Financial Analyst,3,6977,0,14.2,6.3,9.8,1.4,1,Remote,0,2.2,6,29,9.8,1.6,8.1,8.5,3,9.1,FALSE,8,No
3944,43,Male,Married,Bachelors,Sales,Account Executive,4,9312,2,12,11.8,21.9,3,4,Hybrid,54,8.5,30,0,4.1,6.6,6.5,4.8,4,9.3,FALSE,6.3,No
3945,26,Prefer not to say,Married,Masters,Sales,Sales Development Rep,3,8016,0,10,5,6,1,3,Hybrid,76,12.7,21,23,3,6.3,4.5,5.2,3,6.2,FALSE,3.9,No
3946,38,Male,Married,Masters,Sales,Sales Development Rep,2,5112,1,6.5,8.4,11.1,4.9,1,Hybrid,14,5.5,16,1,8.6,4.5,7.6,5.4,3,7.3,FALSE,5,No
3947,35,Female,Single,Bachelors,Engineering,Software Engineer,2,6504,0,11.3,5.7,11,1.4,1,Onsite,57,5.9,9,6,6.8,4.1,7,5.5,4,7.6,TRUE,4.9,No
